player_id,nickname,realname,age,nationality
15273,cara,Iman Jeffery,21,Malaysia
15274,Marmelo,Masamune Satou,19,Japan
15275,kuromu,Kaito Irikura,20,Japan
15276,sepia,,19,Japan
15277,tavis,Takumi Okumura,22,Japan
15278,popogachi,Souta Morita,,Japan
15279,hornet,Ishikawa Yuki,22,Japan
15280,neth,Yusuke Matsuda,23,Japan
15281,Symz,,,Japan
15282,KuronoN,Nozomi Okamoto,24,Japan
15283,oitaN,Masayuki Takahashi,20,Japan
15284,LAF,Rin Miyakawa,21,Japan
15285,devilmaN,Shook Rawal,21,India
15286,akS,Akshay Singh,31,India
15287,Formless,Rishabh Tomar,23,India
15288,Skadoosh,Kapish K.,28,India
15289,MoooN,Rohan Babu,21,India
15290,RJK,,,United States
15291,Anarchyz,Brandon Johnson,25,United States
15292,zcs,,,United States
15293,tracxin,,,United States
15294,JJChinchilla,Jacob Oliver,19,United States
15295,dug,Gabriel Merolli,24,Brazil
15296,gto,Augusto Fiore,28,Brazil
15297,crown,Laércio Felix,23,Brazil
15298,kz1n0pe,Piero Borges,,Brazil
15299,Evo,Nikolay Egerev,21,Russia
15300,ToM223,Tomasz Richter,21,Poland
15301,Tunkkis,Juho Hänninen,23,Finland
15302,Logicx,Brage Søvik,26,Norway
15303,P-Chan,Lee Jing Fong,27,Singapore
15304,sencillez,Zac Goh,27,Singapore
15305,tilaR,Jason Gan,25,Singapore
15306,brownsmiley,Kin-Wei Chee,32,Singapore
15307,bu,Samita Soon,33,Singapore
15308,AsianFs,Weilun Soo,20,Singapore
15309,Retla,Jorell Teo,18,Singapore
15310,SprinG,Uriah Tan,22,Singapore
15311,deL,Glen Yip,24,Singapore
15312,Nowitz,Tsz-Hei-Heywood Tsang,19,Hong Kong
15313,misior,Michal Antosz,24,Poland
15314,devo,Marcin Sobczak,,Poland
15315,Biggie,Abed A.,,Sweden
15316,4ourgot010,Kirill Lukyanov,22,Russia
15317,discoStar,Adam Zyśk,19,Poland
15318,anJors,MingKe Liao,,China
15319,kz,Kai Lei,,China
15320,Tiamo,Chen Yu,,China
15321,DDG,YiJie Chen,,China
15322,evolution,ZiQing Zhao,,China
15323,Khai,,,United States
15324,tunny,Kai-Tung Liu,21,Hong Kong
15325,5innn,Tsz-Sing Wan,21,Hong Kong
15326,Sue,Man-Tat Lee,22,Hong Kong
15327,KIRI,Kwan-Nin Lau,21,Hong Kong
15328,Tong,Wai-Tong Ng,21,Macau
15329,OYKU,Öykü Büyük,26,Turkey
15330,Matilda,JingYi Li,23,China
15331,Moon,Yaqi Yang,26,China
15332,mdzz,Hong Wei,27,China
15333,p34ce,Gu A.,26,China
15334,zWin,ZhiWei Li,22,China
15335,xk,Kai Xie,22,China
15336,Corbi,Dinky Erive,31,Philippines
15337,Ryjin,Ryan Angciangco,26,Philippines
15338,r0tta,Kristo Lindfors,23,Finland
15338,r0tta,Kristo Lindfors,24,Finland
15339,Jone,Joonas Tarkkonen,26,Finland
15340,milk,Michael Sandvik,19,Norway
15341,KneeLz,Jens Skaret,23,Norway
15342,dreamcatchR,Christian Paulsen,27,Norway
15343,SaCuL,Lucas Mørch,15,Denmark
15344,KanjanA,,,Denmark
15345,zenik,,,Denmark
15346,Copr0,,,Denmark
15347,JaguarNlaw,,,Denmark
15348,msk,Manas Katyal,,Denmark
15349,maNkz,Marcus Kjeldsen,21,Denmark
15350,Messias,,,Denmark
15351,ZLN,,,Denmark
15352,CheiHay,,,Denmark
15353,turbotroel,,,Denmark
15354,teqh,,,Denmark
15355,ROMMEL,,,Denmark
15356,Johnny,Jonathan Steenstrup,24,Denmark
15357,Sikrow,Michael Commerou,24,Denmark
15358,empyreaN,Philippe Mayer,28,Denmark
15359,ezing,Emil Dahl,25,Denmark
15360,b0bba,Mathias Larsen,,Denmark
15361,Shahata,Alexander Bøttker,,Denmark
15362,chris,Christoffer Gorgulla,,Denmark
15363,Fidde,Frederik Jensen,,Denmark
15364,w1zard,Phuttiphong Nilthavornragul,20,Thailand
15365,Styx,Piyawat Sinlapachewin,26,Thailand
15366,t0mmyy,Thomas Thomassen,24,Denmark
15367,Spooner,Maximiliano Ramos,,Chile
15368,PLANN,Oliver Hansen,,Denmark
15369,REDSTAR,Hristiyan Pironkov,18,Bulgaria
15370,slaxz-,Fritz Dietrich,21,Germany
15371,EmEmm,Bartek Domagała,,Poland
15372,Matosek,Maciej Matosek,,Poland
15373,finebomj,Serge Chernyavsky,20,Belarus
15374,h1glaiN,Vadim Tanasiuk,19,Ukraine
15375,isk,Yaroslav Issakov,20,United Kingdom
15376,chaot1c,Eduard Kuzmenko,,Ukraine
15377,gridy,Alexey Kukuyuk,25,Ukraine
15378,Pump,Chatchanun Methachittiphan,25,Thailand
15379,Zirconium,Natthapol Pornthipsakul,25,Thailand
15380,FWGz,Yotsakorn Wantayakul,25,Thailand
15381,Poached Egg,Boripat Praidam,23,Thailand
15382,Naddd,Natpakan Yenbutr,25,Thailand
15383,CPTT,Vorathep Theppongpech,25,Thailand
15384,doublemagic,Veselin Angelov,22,Bulgaria
15385,KalubeR,Kalin Erenditsov,19,Bulgaria
15386,fbAdd,Alexander Atanasov,19,Bulgaria
15387,blink,Gregory Grigorov,26,Bulgaria
15388,kr0nikz,,,Canada
15389,Kiidz,,,Canada
15390,gravityy,,,Canada
15391,miLLe,Michael St-Pierre,23,Canada
15392,kitty,TingTing Zhu,,China
15393,Pororo,Wei Hong,,China
15394,Xeniaww,QiaoSi Li,,China
15395,M,Ye Li,,China
15396,KARMY,DongMei Fang,,China
15397,Kinglala,YanYu Zhou,,China
15398,fuirix,Steffan Jordan,22,Indonesia
15399,ValdrieN,Randy Chrysalis,28,Indonesia
15400,kr0,William Adinata,24,Indonesia
15401,Vm,Ni Zhong,,China
15402,Vc,Yi Zhong,,China
15403,Ma,DaXi Liu,,China
15404,Suko,Shan Wang,,China
15405,1212,Qin Qin,,China
15406,mikki,Mikael Gaup,21,Norway
15407,Typos,Berthel Nielsen,,Denmark
15408,RaiNy,Guo-Shuo Li,24,Taiwan
15409,evix,Luca Camarda,,Italy
15410,aerialz,Antonio Benevento,,Italy
15411,hargon,William Julian,,Italy
15412,thorogood,Remo Bombardelli,,Italy
15413,Jeyti,Jacopo Tirelli,,Italy
15414,massER,Umberto Artuso,,Italy
15415,barring,Nicholas Sandrini,,Italy
15416,sktr,Bin Liu,19,China
15417,idk,Kun Shen,27,China
15418,Gsp,Peng Li,27,China
15419,Viva,Lifan Ran,20,China
15420,ktySOUL,Cheng-Hsiang Chung,29,Taiwan
15421,chohehe,Chun-Hao Chen,29,Taiwan
15422,Szuhao,Szu-Hao Lin,23,Taiwan
15423,lele,Ta-Wei Huang,23,Taiwan
15424,SweetCamper,Guan-Xian Su,23,Taiwan
15425,crazyd33R,Nemet Gabor,20,Hungary
15426,htmL,Kalmar Kristof,22,Hungary
15427,switcheR,Michal Gajek,23,Poland
15428,Goofy,Krzysiek Gorski,19,Poland
15429,RETO,Michal Silski,18,Poland
15430,deoz,Arkadiusz Lyson,23,Poland
15431,shinshin7,Felix Enger,22,Sweden
15432,Snappy,Josh Gauntt,19,United States
15433,cronads,Matt Cronin,27,United States
15434,peanut,Nick Himber,19,United States
15435,figment,Oliver Thompson,25,United States
15436,optimus,Ali Mashhour,22,United States
15437,Levi,Lukáš Bouřa,19,Czech Republic
15438,LucasP,Lukáš Pócsik,20,Slovakia
15439,SixTwoDee,Sixto Dy,25,Philippines
15440,Papichulo,Deko Evangelista,22,Philippines
15441,1nsanity,Edmon Bahan,23,Philippines
15442,crasykid,John Sy,20,Philippines
15443,TorgoNudho,Luis Galvan,,Colombia
15444,gantzy,Christian Méndez,,Colombia
15445,S4nt0,Ricardo Mestanza,,Ecuador
15446,dktenso,Jair Araujo,27,Brazil
15447,Jp,João-Paulo Silva,33,Brazil
15448,zoio,Pedro Namorado,28,Brazil
15449,segalla,Lucas Mancini,24,Brazil
15450,sliim,Erick Barbosa,24,Brazil
15451,thokk,,,Peru
15452,Draxido,Aomori Watanabe,,Mexico
15453,n0pal,Miguel Alba,,Mexico
15454,iviR,Alexandro Quz,,Mexico
15455,corex,Axel Pardo,,Mexico
15456,chiave,WeiXiang Chen,,China
15457,gakki,Hao Xin,,China
15458,spnn,Jia Liu,,China
15459,LEo,Kun Hou,,China
15460,BB,Bing Xiong,,China
15461,bz,Li Zhao,,China
15462,arteezy,HaoZun Yang,,China
15463,akemi,GunXun Liu,,China
15464,fc,DongWei Zhang,,China
15465,gonzab,Gonzalo Burgos,31,Argentina
15466,lukee,Luke Jerman,23,Australia
15467,tama,Tamahou Te Kowhai,22,Australia
15468,Raesos,Jack Marcon,22,Australia
15469,ezh1k,Vladislav German,18,Belarus
15470,Bart,Artem Bartoshik,18,Belarus
15471,m3lkiyway,Egor Bitukov,20,Belarus
15472,t3nZ,Egor Shevchenko,19,Russia
15473,prox A.,Anton Kovalevich,25,Belarus
15474,SADZED,Nikolai Lapko,21,Belarus
15475,dubiq,Konstantin Smyk,18,Belarus
15476,nkts,Nikita Yatsevich,24,Belarus
15477,snAp,Vladimir Soymin,27,Belarus
15478,Kom,Dzmitry Khadanovich,29,Belarus
15479,favaw0w,Aleksei Rulkevich,33,Belarus
15480,P1L,Aleksei Luchkovski,32,Belarus
15481,V_1,Mikita Kuryckiu,22,Belarus
15482,7oXiK,Anton Veselkov,19,Belarus
15483,wolf,Aleksei Davidenko,31,Belarus
15484,razokbAM,Aleksandr Sholomitskiy,22,Belarus
15485,nestijj,Aleksandr Mahnovec,22,Belarus
15486,kAAArp1,Kirill Borun,18,Belarus
15487,jil,Vladimir Yasevich,28,Belarus
15488,cn’q,Aleksandr Ship,20,Belarus
15489,jambo,Igor Stukan,21,Belarus
15490,tr1picaL,Ahmed Zuhal,33,Maldives
15491,Sica,Batzorig Batsaikhan,20,Mongolia
15492,MT,Munkhtulga Ganbaatar,20,Mongolia
15493,4RL,Enerel Tsoggerel,20,Mongolia
15494,Wardell,Enkhbayar Nerguibaatar,19,Mongolia
15495,RichM4NNN,Bayanbileg Erdenebold,20,Mongolia
15496,Fate,Xing Xuankai,21,China
15497,haru,XinHuang Shi,20,China
15498,MaJic_Forever,Zhen Liu,22,China
15499,Ry,Hyuck Shin,22,Korea
15500,ardiis,Ardis Svarenieks,21,Latvia
15501,b0denmaster,Jonathan Bodenmalm,21,Sweden
15502,H0P3,Erdenebileg Enkhbaatar,22,Mongolia
15503,J3T,Tae-Hyun Kim,29,Korea
15504,Jono55555,Jonathan Soles,21,Canada
15505,Seivel-N,Adam Gardner,24,Canada
15506,Seikyu,Johnny Tran,21,Canada
15507,STREEtz,Kyle Atkins,31,Canada
15508,Torrr,Paul Mueller,30,Canada
15509,phnx.,Patrick Mcguckin,25,Canada
15510,evenson,Devin Evenson,30,Canada
15511,Kensia,Thibaut Pedergnana,,France
15512,HysokA,Stéphane Salvadori,,France
15513,Senthry,Peter Hodosi,,Hungary
15514,Tigene,Pasztor Norbert,,Hungary
15515,charcharo,Szabo Laszlo,,Hungary
15516,b0bbyy,Bence Holdosi,,Hungary
15517,rugrat,Nassir Francique,20,Canada
15518,Richie,Richard Seymour,24,Canada
15519,SaucetiN,Austin Hirons,21,United States
15520,toMm,,,United States
15521,drawdE,,,United States
15522,JAQe,Logan Morris,21,United States
15523,vek,Alex Voynov,19,Canada
15524,WOAH,,,United States
15525,hotdog,,,United States
15526,MAC-1,Jared Schneider,19,United States
15527,MaXimus,,,United States
15528,eLGO,,,United States
15529,Burt^,Grant Burt,20,United States
15530,ara,Troy Pollock,20,United States
15531,benG,Ben Myrick,,United States
15532,emmmmm,Lei Liu,18,China
15533,Petrichor,Anand Shankar,29,India
15534,asYLum,Illay Lehrer,19,Israel
15535,Max,Max Lee,23,Malaysia
15536,Pugsies,Andrew Ng,22,Malaysia
15537,IZRN,Izreen Rahiman,24,Malaysia
15538,sNeaky,Zulfadzli Rosmaizi,25,Malaysia
15539,kukubesii,Nazir Badrul,22,Malaysia
15540,wAGNR,Frederik Christiansen,18,Denmark
15541,danno,Dan Pedersen,25,Denmark
15542,OzA,Peter Nielsen,25,Denmark
15543,Reckless,Vadim Dudin,25,Russia
15544,touch_my_body,Rog McFadden,45,Australia
15545,breaker,Joe Holswich,19,Australia
15546,bluek1NG,Jaidyn Coll-Baker,21,Australia
15547,scoobyxie,Alexander Marynych,22,Ukraine
15548,Lakers,Joshua P.,,Australia
15549,husK,Jordyn Newnham,21,Australia
15550,burnzke,James L.,,Australia
15551,HodorS,Waseem Nowyhed,25,Lebanon
15552,Valak,Hasan Saad,24,Lebanon
15553,AbuJames,Sami Mobayed,25,Lebanon
15554,zovve,Steven Schäfer,,Germany
15555,maxz,Maximilan von Wachtmeister,,Germany
15556,uNNcut,Gabriel Koppenstein,,Germany
